fire_intesity,fire_detection,timestamp
1022,0,2024-12-17 23:55:03
1023,0,2024-12-17 23:55:03
1020,0,2024-12-17 23:55:03
1020,0,2024-12-17 23:55:03
1020,0,2024-12-17 23:55:03
1021,0,2024-12-17 23:55:03
1020,0,2024-12-17 23:55:03
1023,0,2024-12-17 23:55:03
1020,0,2024-12-17 23:55:03
1019,0,2024-12-17 23:55:04
1020,0,2024-12-17 23:55:04
1019,0,2024-12-17 23:55:04
1021,0,2024-12-17 23:55:04
1013,0,2024-12-17 23:55:04
1020,0,2024-12-17 23:55:04
1021,0,2024-12-17 23:55:04
1020,0,2024-12-17 23:55:04
1020,0,2024-12-17 23:55:04
1022,0,2024-12-17 23:55:04
1013,0,2024-12-17 23:55:05
1020,0,2024-12-17 23:55:05
1019,0,2024-12-17 23:55:05
1019,0,2024-12-17 23:55:05
1020,0,2024-12-17 23:55:05
1019,0,2024-12-17 23:55:05
1021,0,2024-12-17 23:55:05
1023,0,2024-12-17 23:55:05
1020,0,2024-12-17 23:55:05
1020,0,2024-12-17 23:55:05
1020,0,2024-12-17 23:55:06
1021,0,2024-12-17 23:55:06
1021,0,2024-12-17 23:55:06
1019,0,2024-12-17 23:55:06
1023,0,2024-12-17 23:55:06
1020,0,2024-12-17 23:55:06
1020,0,2024-12-17 23:55:06
1019,0,2024-12-17 23:55:06
1019,0,2024-12-17 23:55:06
1017,0,2024-12-17 23:55:06
1012,0,2024-12-17 23:55:07
1020,0,2024-12-17 23:55:07
1020,0,2024-12-17 23:55:07
1019,0,2024-12-17 23:55:07
1020,0,2024-12-17 23:55:07
1010,0,2024-12-17 23:55:07
1023,0,2024-12-17 23:55:07
1019,0,2024-12-17 23:55:07
1019,0,2024-12-17 23:55:07
1018,0,2024-12-17 23:55:07
1019,0,2024-12-17 23:55:08
1023,0,2024-12-17 23:55:08
1021,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1020,0,2024-12-17 23:55:08
1019,0,2024-12-17 23:55:09
1019,0,2024-12-17 23:55:09
1020,0,2024-12-17 23:55:09
1020,0,2024-12-17 23:55:09
1018,0,2024-12-17 23:55:09
1023,0,2024-12-17 23:55:09
1020,0,2024-12-17 23:55:09
1020,0,2024-12-17 23:55:09
1019,0,2024-12-17 23:55:09
1020,0,2024-12-17 23:55:09
1019,0,2024-12-17 23:55:10
1019,0,2024-12-17 23:55:10
1018,0,2024-12-17 23:55:10
1019,0,2024-12-17 23:55:10
1019,0,2024-12-17 23:55:10
1019,0,2024-12-17 23:55:10
1020,0,2024-12-17 23:55:10
1021,0,2024-12-17 23:55:10
1019,0,2024-12-17 23:55:10
1020,0,2024-12-17 23:55:10
1020,0,2024-12-17 23:55:11
1019,0,2024-12-17 23:55:11
1019,0,2024-12-17 23:55:11
1017,0,2024-12-17 23:55:11
1016,0,2024-12-17 23:55:11
1018,0,2024-12-17 23:55:11
1019,0,2024-12-17 23:55:11
1020,0,2024-12-17 23:55:11
1020,0,2024-12-17 23:55:11
1019,0,2024-12-17 23:55:11
1023,0,2024-12-17 23:55:12
1019,0,2024-12-17 23:55:12
1020,0,2024-12-17 23:55:12
1020,0,2024-12-17 23:55:12
1019,0,2024-12-17 23:55:12
1019,0,2024-12-17 23:55:12
1019,0,2024-12-17 23:55:12
1012,0,2024-12-17 23:55:12
1018,0,2024-12-17 23:55:12
1019,0,2024-12-17 23:55:12
1019,0,2024-12-17 23:55:13
1019,0,2024-12-17 23:55:13
1018,0,2024-12-17 23:55:13
1013,0,2024-12-17 23:55:13
1021,0,2024-12-17 23:55:13
1019,0,2024-12-17 23:55:13
1019,0,2024-12-17 23:55:13
1019,0,2024-12-17 23:55:13
1021,0,2024-12-17 23:55:13
1021,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1020,0,2024-12-17 23:55:14
1021,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:14
1019,0,2024-12-17 23:55:15
1019,0,2024-12-17 23:55:15
1020,0,2024-12-17 23:55:15
1019,0,2024-12-17 23:55:15
1009,0,2024-12-17 23:55:15
1018,0,2024-12-17 23:55:15
1018,0,2024-12-17 23:55:15
1019,0,2024-12-17 23:55:15
1019,0,2024-12-17 23:55:15
1018,0,2024-12-17 23:55:15
1014,0,2024-12-17 23:55:16
1020,0,2024-12-17 23:55:16
1020,0,2024-12-17 23:55:16
1020,0,2024-12-17 23:55:16
1020,0,2024-12-17 23:55:16
1019,0,2024-12-17 23:55:16
1021,0,2024-12-17 23:55:16
1019,0,2024-12-17 23:55:16
1020,0,2024-12-17 23:55:16
1019,0,2024-12-17 23:55:16
1019,0,2024-12-17 23:55:17
1019,0,2024-12-17 23:55:17
1020,0,2024-12-17 23:55:17
1014,0,2024-12-17 23:55:17
1022,0,2024-12-17 23:55:17
1021,0,2024-12-17 23:55:17
1020,0,2024-12-17 23:55:17
1021,0,2024-12-17 23:55:17
1019,0,2024-12-17 23:55:17
1017,0,2024-12-17 23:55:17
1023,0,2024-12-17 23:55:18
1020,0,2024-12-17 23:55:18
1019,0,2024-12-17 23:55:18
1019,0,2024-12-17 23:55:18
1019,0,2024-12-17 23:55:18
1020,0,2024-12-17 23:55:18
1022,0,2024-12-17 23:55:18
1016,0,2024-12-17 23:55:18
1019,0,2024-12-17 23:55:18
1019,0,2024-12-17 23:55:18
1019,0,2024-12-17 23:55:19
1019,0,2024-12-17 23:55:19
1020,0,2024-12-17 23:55:19
1021,0,2024-12-17 23:55:19
1017,0,2024-12-17 23:55:19
1019,0,2024-12-17 23:55:19
1019,0,2024-12-17 23:55:19
1019,0,2024-12-17 23:55:19
1018,0,2024-12-17 23:55:19
1022,0,2024-12-17 23:55:19
1023,0,2024-12-17 23:55:20
1016,0,2024-12-17 23:55:20
1019,0,2024-12-17 23:55:20
1020,0,2024-12-17 23:55:20
1019,0,2024-12-17 23:55:20
1019,0,2024-12-17 23:55:20
1017,0,2024-12-17 23:55:20
1022,0,2024-12-17 23:55:20
1018,0,2024-12-17 23:55:20
1018,0,2024-12-17 23:55:20
1018,0,2024-12-17 23:55:21
1018,0,2024-12-17 23:55:21
1018,0,2024-12-17 23:55:21
1018,0,2024-12-17 23:55:21
1016,0,2024-12-17 23:55:21
1019,0,2024-12-17 23:55:21
1019,0,2024-12-17 23:55:21
1018,0,2024-12-17 23:55:21
1018,0,2024-12-17 23:55:21
1018,0,2024-12-17 23:55:21
1021,0,2024-12-17 23:55:22
1018,0,2024-12-17 23:55:22
1018,0,2024-12-17 23:55:22
1018,0,2024-12-17 23:55:22
1019,0,2024-12-17 23:55:22
481,0,2024-12-17 23:55:22
958,0,2024-12-17 23:55:22
966,0,2024-12-17 23:55:22
967,0,2024-12-17 23:55:22
958,0,2024-12-17 23:55:22
941,0,2024-12-17 23:55:23
955,0,2024-12-17 23:55:23
1002,0,2024-12-17 23:55:23
1007,0,2024-12-17 23:55:23
935,0,2024-12-17 23:55:23
991,0,2024-12-17 23:55:23
920,0,2024-12-17 23:55:23
911,0,2024-12-17 23:55:23
968,0,2024-12-17 23:55:23
885,0,2024-12-17 23:55:23
856,0,2024-12-17 23:55:24
841,0,2024-12-17 23:55:24
820,0,2024-12-17 23:55:24
791,0,2024-12-17 23:55:24
774,0,2024-12-17 23:55:24
773,0,2024-12-17 23:55:24
723,0,2024-12-17 23:55:24
658,0,2024-12-17 23:55:24
653,0,2024-12-17 23:55:24
663,0,2024-12-17 23:55:24
669,0,2024-12-17 23:55:25
679,0,2024-12-17 23:55:25
834,0,2024-12-17 23:55:25
629,0,2024-12-17 23:55:25
621,0,2024-12-17 23:55:25
697,0,2024-12-17 23:55:25
702,0,2024-12-17 23:55:25
671,0,2024-12-17 23:55:25
678,0,2024-12-17 23:55:25
710,0,2024-12-17 23:55:25
919,0,2024-12-17 23:55:26
777,0,2024-12-17 23:55:26
619,0,2024-12-17 23:55:26
508,1,2024-12-17 23:55:26
459,1,2024-12-17 23:55:26
397,1,2024-12-17 23:55:26
303,1,2024-12-17 23:55:26
236,1,2024-12-17 23:55:26
244,1,2024-12-17 23:55:26
278,1,2024-12-17 23:55:26
337,1,2024-12-17 23:55:27
313,1,2024-12-17 23:55:27
328,1,2024-12-17 23:55:27
321,1,2024-12-17 23:55:27
324,1,2024-12-17 23:55:27
337,1,2024-12-17 23:55:27
412,1,2024-12-17 23:55:27
484,1,2024-12-17 23:55:27
530,0,2024-12-17 23:55:27
462,1,2024-12-17 23:55:27
477,1,2024-12-17 23:55:28
467,1,2024-12-17 23:55:28
444,1,2024-12-17 23:55:28
425,1,2024-12-17 23:55:28
432,1,2024-12-17 23:55:28
492,1,2024-12-17 23:55:28
525,0,2024-12-17 23:55:28
540,0,2024-12-17 23:55:28
572,0,2024-12-17 23:55:28
594,0,2024-12-17 23:55:28
561,0,2024-12-17 23:55:29
524,0,2024-12-17 23:55:29
484,1,2024-12-17 23:55:29
474,1,2024-12-17 23:55:29
489,1,2024-12-17 23:55:29
494,1,2024-12-17 23:55:29
507,1,2024-12-17 23:55:29
510,1,2024-12-17 23:55:29
545,0,2024-12-17 23:55:29
583,0,2024-12-17 23:55:29
589,0,2024-12-17 23:55:30
608,0,2024-12-17 23:55:30
652,0,2024-12-17 23:55:30
675,0,2024-12-17 23:55:30
675,0,2024-12-17 23:55:30
647,0,2024-12-17 23:55:30
658,0,2024-12-17 23:55:30
680,0,2024-12-17 23:55:30
671,0,2024-12-17 23:55:30
590,0,2024-12-17 23:55:30
509,1,2024-12-17 23:55:31
492,1,2024-12-17 23:55:31
477,1,2024-12-17 23:55:31
423,1,2024-12-17 23:55:31
441,1,2024-12-17 23:55:31
497,1,2024-12-17 23:55:31
470,1,2024-12-17 23:55:31
455,1,2024-12-17 23:55:31
473,1,2024-12-17 23:55:31
510,1,2024-12-17 23:55:32
453,1,2024-12-17 23:55:32
448,1,2024-12-17 23:55:32
439,1,2024-12-17 23:55:32
447,1,2024-12-17 23:55:32
462,1,2024-12-17 23:55:32
479,1,2024-12-17 23:55:32
482,1,2024-12-17 23:55:32
517,0,2024-12-17 23:55:32
529,0,2024-12-17 23:55:32
520,0,2024-12-17 23:55:33
511,1,2024-12-17 23:55:33
492,1,2024-12-17 23:55:33
507,1,2024-12-17 23:55:33
509,1,2024-12-17 23:55:33
507,1,2024-12-17 23:55:33
501,1,2024-12-17 23:55:33
541,0,2024-12-17 23:55:33
547,0,2024-12-17 23:55:33
538,0,2024-12-17 23:55:33
533,0,2024-12-17 23:55:34
495,1,2024-12-17 23:55:34
491,1,2024-12-17 23:55:34
502,1,2024-12-17 23:55:34
474,1,2024-12-17 23:55:34
495,1,2024-12-17 23:55:34
503,1,2024-12-17 23:55:34
494,1,2024-12-17 23:55:34
511,0,2024-12-17 23:55:34
511,0,2024-12-17 23:55:34
515,0,2024-12-17 23:55:35
521,0,2024-12-17 23:55:35
519,0,2024-12-17 23:55:35
533,0,2024-12-17 23:55:35
492,1,2024-12-17 23:55:35
493,1,2024-12-17 23:55:35
460,1,2024-12-17 23:55:35
451,1,2024-12-17 23:55:35
470,1,2024-12-17 23:55:35
467,1,2024-12-17 23:55:35
446,1,2024-12-17 23:55:36
482,1,2024-12-17 23:55:36
476,1,2024-12-17 23:55:36
495,1,2024-12-17 23:55:36
512,0,2024-12-17 23:55:36
493,1,2024-12-17 23:55:36
497,1,2024-12-17 23:55:36
503,1,2024-12-17 23:55:36
509,1,2024-12-17 23:55:36
506,1,2024-12-17 23:55:36
504,1,2024-12-17 23:55:37
536,0,2024-12-17 23:55:37
542,0,2024-12-17 23:55:37
506,1,2024-12-17 23:55:37
517,0,2024-12-17 23:55:37
494,1,2024-12-17 23:55:37
483,1,2024-12-17 23:55:37
495,1,2024-12-17 23:55:37
522,0,2024-12-17 23:55:37
514,0,2024-12-17 23:55:37
520,0,2024-12-17 23:55:38
517,0,2024-12-17 23:55:38
566,0,2024-12-17 23:55:38
527,0,2024-12-17 23:55:38
557,0,2024-12-17 23:55:38
512,0,2024-12-17 23:55:38
473,1,2024-12-17 23:55:38
456,1,2024-12-17 23:55:38
420,1,2024-12-17 23:55:38
415,1,2024-12-17 23:55:38
423,1,2024-12-17 23:55:39
441,1,2024-12-17 23:55:39
489,1,2024-12-17 23:55:39
449,1,2024-12-17 23:55:39
448,1,2024-12-17 23:55:39
446,1,2024-12-17 23:55:39
477,1,2024-12-17 23:55:39
511,1,2024-12-17 23:55:39
521,0,2024-12-17 23:55:39
478,1,2024-12-17 23:55:39
512,0,2024-12-17 23:55:40
545,0,2024-12-17 23:55:40
540,0,2024-12-17 23:55:40
514,0,2024-12-17 23:55:40
528,0,2024-12-17 23:55:40
536,0,2024-12-17 23:55:40
496,1,2024-12-17 23:55:40
533,0,2024-12-17 23:55:40
577,0,2024-12-17 23:55:40
474,1,2024-12-17 23:55:40
454,1,2024-12-17 23:55:41
501,1,2024-12-17 23:55:41
521,0,2024-12-17 23:55:41
489,1,2024-12-17 23:55:41
503,1,2024-12-17 23:55:41
490,1,2024-12-17 23:55:41
525,0,2024-12-17 23:55:41
322,1,2024-12-17 23:55:41
267,1,2024-12-17 23:55:41
337,1,2024-12-17 23:55:41
389,1,2024-12-17 23:55:42
380,1,2024-12-17 23:55:42
383,1,2024-12-17 23:55:42
408,1,2024-12-17 23:55:42
432,1,2024-12-17 23:55:42
525,0,2024-12-17 23:55:42
501,1,2024-12-17 23:55:42
491,1,2024-12-17 23:55:42
477,1,2024-12-17 23:55:42
478,1,2024-12-17 23:55:42
458,1,2024-12-17 23:55:43
474,1,2024-12-17 23:55:43
444,1,2024-12-17 23:55:43
448,1,2024-12-17 23:55:43
446,1,2024-12-17 23:55:43
456,1,2024-12-17 23:55:43
451,1,2024-12-17 23:55:43
438,1,2024-12-17 23:55:43
484,1,2024-12-17 23:55:43
497,1,2024-12-17 23:55:43
512,0,2024-12-17 23:55:44
508,1,2024-12-17 23:55:44
551,0,2024-12-17 23:55:44
534,0,2024-12-17 23:55:44
550,0,2024-12-17 23:55:44
564,0,2024-12-17 23:55:44
526,0,2024-12-17 23:55:44
572,0,2024-12-17 23:55:44
573,0,2024-12-17 23:55:44
520,0,2024-12-17 23:55:44
515,0,2024-12-17 23:55:45
501,1,2024-12-17 23:55:45
461,1,2024-12-17 23:55:45
483,1,2024-12-17 23:55:45
455,1,2024-12-17 23:55:45
477,1,2024-12-17 23:55:45
457,1,2024-12-17 23:55:45
472,1,2024-12-17 23:55:45
494,1,2024-12-17 23:55:45
436,1,2024-12-17 23:55:45
1018,0,2024-12-17 23:55:46
1018,0,2024-12-17 23:55:46
1018,0,2024-12-17 23:55:46
1018,0,2024-12-17 23:55:46
1017,0,2024-12-17 23:55:46
1018,0,2024-12-17 23:55:46
1013,0,2024-12-17 23:55:46
1019,0,2024-12-17 23:55:46
1018,0,2024-12-17 23:55:46
1019,0,2024-12-17 23:55:46
1019,0,2024-12-17 23:55:47
1019,0,2024-12-17 23:55:47
1017,0,2024-12-17 23:55:47
1018,0,2024-12-17 23:55:47
1021,0,2024-12-17 23:55:47
1019,0,2024-12-17 23:55:47
1019,0,2024-12-17 23:55:47
1019,0,2024-12-17 23:55:47
1018,0,2024-12-17 23:55:47
1018,0,2024-12-17 23:55:47
1018,0,2024-12-17 23:55:48
1023,0,2024-12-17 23:55:48
757,0,2024-12-17 23:55:48
825,0,2024-12-17 23:55:48
1018,0,2024-12-17 23:55:48
1018,0,2024-12-17 23:55:48
1018,0,2024-12-17 23:55:48
1019,0,2024-12-17 23:55:48
1019,0,2024-12-17 23:55:48
1013,0,2024-12-17 23:55:49
1017,0,2024-12-17 23:55:49
1023,0,2024-12-17 23:55:49
700,0,2024-12-17 23:55:49
563,0,2024-12-17 23:55:49
563,0,2024-12-17 23:55:49
1021,0,2024-12-17 23:55:49
1021,0,2024-12-17 23:55:49
1019,0,2024-12-17 23:55:49
1020,0,2024-12-17 23:55:49
1020,0,2024-12-17 23:55:50
1020,0,2024-12-17 23:55:50
1019,0,2024-12-17 23:55:50
1019,0,2024-12-17 23:55:50
1018,0,2024-12-17 23:55:50
1020,0,2024-12-17 23:55:50
1023,0,2024-12-17 23:55:50
1023,0,2024-12-17 23:55:50
1019,0,2024-12-17 23:55:50
1019,0,2024-12-17 23:55:50
1019,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1016,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:51
1020,0,2024-12-17 23:55:51
1019,0,2024-12-17 23:55:52
1023,0,2024-12-17 23:55:52
1020,0,2024-12-17 23:55:52
1019,0,2024-12-17 23:55:52
1019,0,2024-12-17 23:55:52
1019,0,2024-12-17 23:55:52
1018,0,2024-12-17 23:55:52
1019,0,2024-12-17 23:55:52
1017,0,2024-12-17 23:55:52
1015,0,2024-12-17 23:55:52
1019,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:53
1018,0,2024-12-17 23:55:53
1016,0,2024-12-17 23:55:53
1018,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:53
1019,0,2024-12-17 23:55:54
1020,0,2024-12-17 23:55:54
1020,0,2024-12-17 23:55:54
1019,0,2024-12-17 23:55:54
1018,0,2024-12-17 23:55:54
1021,0,2024-12-17 23:55:54
1020,0,2024-12-17 23:55:54
1019,0,2024-12-17 23:55:54
1018,0,2024-12-17 23:55:54
1018,0,2024-12-17 23:55:54
1015,0,2024-12-17 23:55:55
1023,0,2024-12-17 23:55:55
1018,0,2024-12-17 23:55:55
1019,0,2024-12-17 23:55:55
1019,0,2024-12-17 23:55:55
1020,0,2024-12-17 23:55:55
1020,0,2024-12-17 23:55:55
1019,0,2024-12-17 23:55:55
1016,0,2024-12-17 23:55:55
1021,0,2024-12-17 23:55:55
1020,0,2024-12-17 23:55:56
1020,0,2024-12-17 23:55:56
1019,0,2024-12-17 23:55:56
1019,0,2024-12-17 23:55:56
1020,0,2024-12-17 23:55:56
1019,0,2024-12-17 23:55:56
1020,0,2024-12-17 23:55:56
1018,0,2024-12-17 23:55:56
1019,0,2024-12-17 23:55:56
1019,0,2024-12-17 23:55:56
1019,0,2024-12-17 23:55:57
1019,0,2024-12-17 23:55:57
1019,0,2024-12-17 23:55:57
1020,0,2024-12-17 23:55:57
1021,0,2024-12-17 23:55:57
1020,0,2024-12-17 23:55:57
1019,0,2024-12-17 23:55:57
1019,0,2024-12-17 23:55:57
1020,0,2024-12-17 23:55:57
1018,0,2024-12-17 23:55:57
1021,0,2024-12-17 23:55:58
1022,0,2024-12-17 23:55:58
1019,0,2024-12-17 23:55:58
1020,0,2024-12-17 23:55:58
1021,0,2024-12-17 23:55:58
1020,0,2024-12-17 23:55:58
1020,0,2024-12-17 23:55:58
1023,0,2024-12-17 23:55:58
1023,0,2024-12-17 23:55:58
1021,0,2024-12-17 23:55:58
1020,0,2024-12-17 23:55:59
1019,0,2024-12-17 23:55:59
1020,0,2024-12-17 23:55:59
1019,0,2024-12-17 23:55:59
1023,0,2024-12-17 23:55:59
1009,0,2024-12-17 23:55:59
1019,0,2024-12-17 23:55:59
1018,0,2024-12-17 23:55:59
1019,0,2024-12-17 23:55:59
1019,0,2024-12-17 23:55:59
1019,0,2024-12-17 23:56:00
1018,0,2024-12-17 23:56:00
