fire_intesity,fire_detection,timestamp
365,1,2024-12-17 23:37:31
405,1,2024-12-17 23:37:31
449,1,2024-12-17 23:37:31
531,0,2024-12-17 23:37:31
583,0,2024-12-17 23:37:31
482,1,2024-12-17 23:37:31
403,1,2024-12-17 23:37:31
295,1,2024-12-17 23:37:31
319,1,2024-12-17 23:37:32
330,1,2024-12-17 23:37:32
390,1,2024-12-17 23:37:32
294,1,2024-12-17 23:37:32
320,1,2024-12-17 23:37:32
317,1,2024-12-17 23:37:32
368,1,2024-12-17 23:37:32
386,1,2024-12-17 23:37:32
427,1,2024-12-17 23:37:32
350,1,2024-12-17 23:37:32
310,1,2024-12-17 23:37:33
382,1,2024-12-17 23:37:33
365,1,2024-12-17 23:37:33
471,1,2024-12-17 23:37:33
966,0,2024-12-17 23:37:33
1020,0,2024-12-17 23:37:33
1020,0,2024-12-17 23:37:33
1019,0,2024-12-17 23:37:33
1020,0,2024-12-17 23:37:33
1021,0,2024-12-17 23:37:33
1020,0,2024-12-17 23:37:34
1021,0,2024-12-17 23:37:34
1019,0,2024-12-17 23:37:34
1019,0,2024-12-17 23:37:34
1020,0,2024-12-17 23:37:34
1020,0,2024-12-17 23:37:34
1019,0,2024-12-17 23:37:34
1020,0,2024-12-17 23:37:34
1020,0,2024-12-17 23:37:34
1019,0,2024-12-17 23:37:34
1021,0,2024-12-17 23:37:35
1021,0,2024-12-17 23:37:35
1020,0,2024-12-17 23:37:35
1020,0,2024-12-17 23:37:35
1020,0,2024-12-17 23:37:35
1021,0,2024-12-17 23:37:35
1019,0,2024-12-17 23:37:35
1017,0,2024-12-17 23:37:35
1022,0,2024-12-17 23:37:35
1020,0,2024-12-17 23:37:35
1021,0,2024-12-17 23:37:36
1020,0,2024-12-17 23:37:36
1020,0,2024-12-17 23:37:36
1020,0,2024-12-17 23:37:36
1021,0,2024-12-17 23:37:36
1020,0,2024-12-17 23:37:36
1022,0,2024-12-17 23:37:36
1020,0,2024-12-17 23:37:36
1015,0,2024-12-17 23:37:36
1021,0,2024-12-17 23:37:36
1020,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1023,0,2024-12-17 23:37:37
1020,0,2024-12-17 23:37:37
1021,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:38
1020,0,2024-12-17 23:37:38
1022,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:38
1020,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:38
1021,0,2024-12-17 23:37:39
1021,0,2024-12-17 23:37:39
1021,0,2024-12-17 23:37:39
1020,0,2024-12-17 23:37:39
1021,0,2024-12-17 23:37:39
1023,0,2024-12-17 23:37:39
1020,0,2024-12-17 23:37:39
1020,0,2024-12-17 23:37:39
1020,0,2024-12-17 23:37:39
1020,0,2024-12-17 23:37:39
1019,0,2024-12-17 23:37:40
1019,0,2024-12-17 23:37:40
1019,0,2024-12-17 23:37:40
1020,0,2024-12-17 23:37:40
1021,0,2024-12-17 23:37:40
1020,0,2024-12-17 23:37:40
1020,0,2024-12-17 23:37:40
1019,0,2024-12-17 23:37:40
1020,0,2024-12-17 23:37:40
1020,0,2024-12-17 23:37:40
1021,0,2024-12-17 23:37:41
1020,0,2024-12-17 23:37:41
1019,0,2024-12-17 23:37:41
1015,0,2024-12-17 23:37:41
1020,0,2024-12-17 23:37:41
1021,0,2024-12-17 23:37:41
1020,0,2024-12-17 23:37:41
1020,0,2024-12-17 23:37:41
1020,0,2024-12-17 23:37:41
1020,0,2024-12-17 23:37:41
1022,0,2024-12-17 23:37:42
1023,0,2024-12-17 23:37:42
1017,0,2024-12-17 23:37:42
1020,0,2024-12-17 23:37:42
1020,0,2024-12-17 23:37:42
1020,0,2024-12-17 23:37:42
1020,0,2024-12-17 23:37:42
1020,0,2024-12-17 23:37:42
1021,0,2024-12-17 23:37:42
1021,0,2024-12-17 23:37:42
1021,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:43
1016,0,2024-12-17 23:37:43
1022,0,2024-12-17 23:37:43
1020,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1019,0,2024-12-17 23:37:44
1021,0,2024-12-17 23:37:44
1020,0,2024-12-17 23:37:44
1020,0,2024-12-17 23:37:45
61,1,2024-12-17 23:37:45
785,0,2024-12-17 23:37:45
349,1,2024-12-17 23:37:45
78,1,2024-12-17 23:37:45
192,1,2024-12-17 23:37:45
474,1,2024-12-17 23:37:45
515,0,2024-12-17 23:37:45
610,0,2024-12-17 23:37:45
699,0,2024-12-17 23:37:45
724,0,2024-12-17 23:37:46
778,0,2024-12-17 23:37:46
811,0,2024-12-17 23:37:46
782,0,2024-12-17 23:37:46
726,0,2024-12-17 23:37:46
698,0,2024-12-17 23:37:46
626,0,2024-12-17 23:37:46
651,0,2024-12-17 23:37:46
658,0,2024-12-17 23:37:46
665,0,2024-12-17 23:37:46
662,0,2024-12-17 23:37:47
677,0,2024-12-17 23:37:47
707,0,2024-12-17 23:37:47
657,0,2024-12-17 23:37:47
574,0,2024-12-17 23:37:47
469,1,2024-12-17 23:37:47
432,1,2024-12-17 23:37:47
473,1,2024-12-17 23:37:47
424,1,2024-12-17 23:37:47
434,1,2024-12-17 23:37:47
499,1,2024-12-17 23:37:48
486,1,2024-12-17 23:37:48
526,0,2024-12-17 23:37:48
605,0,2024-12-17 23:37:48
631,0,2024-12-17 23:37:48
590,0,2024-12-17 23:37:48
575,0,2024-12-17 23:37:48
645,0,2024-12-17 23:37:48
691,0,2024-12-17 23:37:48
691,0,2024-12-17 23:37:48
626,0,2024-12-17 23:37:49
466,1,2024-12-17 23:37:49
332,1,2024-12-17 23:37:49
183,1,2024-12-17 23:37:49
149,1,2024-12-17 23:37:49
168,1,2024-12-17 23:37:49
107,1,2024-12-17 23:37:49
158,1,2024-12-17 23:37:49
126,1,2024-12-17 23:37:49
138,1,2024-12-17 23:37:49
144,1,2024-12-17 23:37:50
127,1,2024-12-17 23:37:50
118,1,2024-12-17 23:37:50
92,1,2024-12-17 23:37:50
131,1,2024-12-17 23:37:50
162,1,2024-12-17 23:37:50
181,1,2024-12-17 23:37:50
206,1,2024-12-17 23:37:50
241,1,2024-12-17 23:37:50
248,1,2024-12-17 23:37:50
276,1,2024-12-17 23:37:51
256,1,2024-12-17 23:37:51
269,1,2024-12-17 23:37:51
300,1,2024-12-17 23:37:51
335,1,2024-12-17 23:37:51
381,1,2024-12-17 23:37:51
370,1,2024-12-17 23:37:51
344,1,2024-12-17 23:37:51
260,1,2024-12-17 23:37:51
340,1,2024-12-17 23:37:51
300,1,2024-12-17 23:37:52
310,1,2024-12-17 23:37:52
267,1,2024-12-17 23:37:52
331,1,2024-12-17 23:37:52
263,1,2024-12-17 23:37:52
1020,0,2024-12-17 23:37:52
1020,0,2024-12-17 23:37:52
1020,0,2024-12-17 23:37:52
1021,0,2024-12-17 23:37:52
1020,0,2024-12-17 23:37:52
1021,0,2024-12-17 23:37:53
1016,0,2024-12-17 23:37:53
1020,0,2024-12-17 23:37:53
1020,0,2024-12-17 23:37:53
1021,0,2024-12-17 23:37:53
1020,0,2024-12-17 23:37:53
1020,0,2024-12-17 23:37:53
1020,0,2024-12-17 23:37:53
1020,0,2024-12-17 23:37:53
1023,0,2024-12-17 23:37:53
1017,0,2024-12-17 23:37:54
1020,0,2024-12-17 23:37:54
1020,0,2024-12-17 23:37:54
1020,0,2024-12-17 23:37:54
1020,0,2024-12-17 23:37:54
1020,0,2024-12-17 23:37:54
1021,0,2024-12-17 23:37:54
1020,0,2024-12-17 23:37:54
1021,0,2024-12-17 23:37:54
1017,0,2024-12-17 23:37:55
1020,0,2024-12-17 23:37:55
1019,0,2024-12-17 23:37:55
1020,0,2024-12-17 23:37:55
1020,0,2024-12-17 23:37:55
1020,0,2024-12-17 23:37:55
1020,0,2024-12-17 23:37:55
1022,0,2024-12-17 23:37:55
1018,0,2024-12-17 23:37:55
1017,0,2024-12-17 23:37:55
1021,0,2024-12-17 23:37:56
1021,0,2024-12-17 23:37:56
1021,0,2024-12-17 23:37:56
1021,0,2024-12-17 23:37:56
1021,0,2024-12-17 23:37:56
1018,0,2024-12-17 23:37:56
1021,0,2024-12-17 23:37:56
1017,0,2024-12-17 23:37:56
1020,0,2024-12-17 23:37:56
1020,0,2024-12-17 23:37:56
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1019,0,2024-12-17 23:37:57
1022,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:57
1020,0,2024-12-17 23:37:58
1020,0,2024-12-17 23:37:58
1021,0,2024-12-17 23:37:58
1021,0,2024-12-17 23:37:58
1020,0,2024-12-17 23:37:58
1023,0,2024-12-17 23:37:58
1020,0,2024-12-17 23:37:58
1021,0,2024-12-17 23:37:58
1020,0,2024-12-17 23:37:58
1021,0,2024-12-17 23:37:58
1020,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:37:59
1021,0,2024-12-17 23:37:59
1019,0,2024-12-17 23:37:59
1016,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:37:59
1020,0,2024-12-17 23:38:00
1020,0,2024-12-17 23:38:00
1022,0,2024-12-17 23:38:00
1023,0,2024-12-17 23:38:00
1020,0,2024-12-17 23:38:00
1020,0,2024-12-17 23:38:00
1020,0,2024-12-17 23:38:00
1020,0,2024-12-17 23:38:00
1021,0,2024-12-17 23:38:00
1019,0,2024-12-17 23:38:00
1022,0,2024-12-17 23:38:01
1020,0,2024-12-17 23:38:01
1022,0,2024-12-17 23:38:01
1020,0,2024-12-17 23:38:01
1021,0,2024-12-17 23:38:01
1021,0,2024-12-17 23:38:01
1021,0,2024-12-17 23:38:01
1021,0,2024-12-17 23:38:01
1020,0,2024-12-17 23:38:01
1021,0,2024-12-17 23:38:01
1022,0,2024-12-17 23:38:02
