fire_intesity,fire_detection,timestamp
1015,0,2024-12-18 00:11:24
1016,0,2024-12-18 00:11:24
1016,0,2024-12-18 00:11:24
1016,0,2024-12-18 00:11:24
1015,0,2024-12-18 00:11:25
1015,0,2024-12-18 00:11:25
1018,0,2024-12-18 00:11:25
1014,0,2024-12-18 00:11:25
1020,0,2024-12-18 00:11:25
1016,0,2024-12-18 00:11:25
1017,0,2024-12-18 00:11:25
1015,0,2024-12-18 00:11:25
1016,0,2024-12-18 00:11:25
1017,0,2024-12-18 00:11:25
1016,0,2024-12-18 00:11:26
1015,0,2024-12-18 00:11:26
1017,0,2024-12-18 00:11:26
1016,0,2024-12-18 00:11:26
1017,0,2024-12-18 00:11:26
1019,0,2024-12-18 00:11:26
1015,0,2024-12-18 00:11:26
1015,0,2024-12-18 00:11:26
1015,0,2024-12-18 00:11:26
1016,0,2024-12-18 00:11:26
1014,0,2024-12-18 00:11:27
1015,0,2024-12-18 00:11:27
1015,0,2024-12-18 00:11:27
1014,0,2024-12-18 00:11:27
1015,0,2024-12-18 00:11:27
1014,0,2024-12-18 00:11:27
1014,0,2024-12-18 00:11:27
1017,0,2024-12-18 00:11:27
1015,0,2024-12-18 00:11:27
1016,0,2024-12-18 00:11:27
1016,0,2024-12-18 00:11:28
1017,0,2024-12-18 00:11:28
1016,0,2024-12-18 00:11:28
1017,0,2024-12-18 00:11:28
1020,0,2024-12-18 00:11:28
1009,0,2024-12-18 00:11:28
1014,0,2024-12-18 00:11:28
1015,0,2024-12-18 00:11:28
1016,0,2024-12-18 00:11:28
1015,0,2024-12-18 00:11:29
1015,0,2024-12-18 00:11:29
1015,0,2024-12-18 00:11:29
1015,0,2024-12-18 00:11:29
1014,0,2024-12-18 00:11:29
1012,0,2024-12-18 00:11:29
1011,0,2024-12-18 00:11:29
1015,0,2024-12-18 00:11:29
1016,0,2024-12-18 00:11:29
1017,0,2024-12-18 00:11:29
1017,0,2024-12-18 00:11:30
1016,0,2024-12-18 00:11:30
1016,0,2024-12-18 00:11:30
1016,0,2024-12-18 00:11:30
1022,0,2024-12-18 00:11:30
1013,0,2024-12-18 00:11:30
1013,0,2024-12-18 00:11:30
1015,0,2024-12-18 00:11:30
1015,0,2024-12-18 00:11:30
1014,0,2024-12-18 00:11:30
1016,0,2024-12-18 00:11:31
1017,0,2024-12-18 00:11:31
1015,0,2024-12-18 00:11:31
1020,0,2024-12-18 00:11:31
1018,0,2024-12-18 00:11:31
1015,0,2024-12-18 00:11:31
1015,0,2024-12-18 00:11:31
1015,0,2024-12-18 00:11:31
1015,0,2024-12-18 00:11:31
1016,0,2024-12-18 00:11:31
1016,0,2024-12-18 00:11:32
1017,0,2024-12-18 00:11:32
1015,0,2024-12-18 00:11:32
1016,0,2024-12-18 00:11:32
1013,0,2024-12-18 00:11:32
1016,0,2024-12-18 00:11:32
1015,0,2024-12-18 00:11:32
1013,0,2024-12-18 00:11:32
1015,0,2024-12-18 00:11:32
1016,0,2024-12-18 00:11:32
1015,0,2024-12-18 00:11:33
1017,0,2024-12-18 00:11:33
1016,0,2024-12-18 00:11:33
1015,0,2024-12-18 00:11:33
1014,0,2024-12-18 00:11:33
1016,0,2024-12-18 00:11:33
1015,0,2024-12-18 00:11:33
1015,0,2024-12-18 00:11:33
1015,0,2024-12-18 00:11:33
1015,0,2024-12-18 00:11:33
1016,0,2024-12-18 00:11:34
1016,0,2024-12-18 00:11:34
1015,0,2024-12-18 00:11:34
1018,0,2024-12-18 00:11:34
1019,0,2024-12-18 00:11:34
1012,0,2024-12-18 00:11:34
1017,0,2024-12-18 00:11:34
1014,0,2024-12-18 00:11:34
1015,0,2024-12-18 00:11:34
1016,0,2024-12-18 00:11:34
1013,0,2024-12-18 00:11:35
1018,0,2024-12-18 00:11:35
1014,0,2024-12-18 00:11:35
1015,0,2024-12-18 00:11:35
1013,0,2024-12-18 00:11:35
1013,0,2024-12-18 00:11:35
1015,0,2024-12-18 00:11:35
1016,0,2024-12-18 00:11:35
1013,0,2024-12-18 00:11:35
1015,0,2024-12-18 00:11:35
1016,0,2024-12-18 00:11:36
1016,0,2024-12-18 00:11:36
1018,0,2024-12-18 00:11:36
1017,0,2024-12-18 00:11:36
1016,0,2024-12-18 00:11:36
1017,0,2024-12-18 00:11:36
1016,0,2024-12-18 00:11:36
1017,0,2024-12-18 00:11:36
1016,0,2024-12-18 00:11:36
1017,0,2024-12-18 00:11:36
1020,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:37
1012,0,2024-12-18 00:11:37
1013,0,2024-12-18 00:11:37
1009,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:37
1015,0,2024-12-18 00:11:38
1015,0,2024-12-18 00:11:38
1015,0,2024-12-18 00:11:38
1017,0,2024-12-18 00:11:38
1013,0,2024-12-18 00:11:38
1015,0,2024-12-18 00:11:38
1017,0,2024-12-18 00:11:38
1017,0,2024-12-18 00:11:38
1015,0,2024-12-18 00:11:38
1015,0,2024-12-18 00:11:38
1015,0,2024-12-18 00:11:39
1016,0,2024-12-18 00:11:39
1016,0,2024-12-18 00:11:39
1014,0,2024-12-18 00:11:39
1015,0,2024-12-18 00:11:39
1014,0,2024-12-18 00:11:39
1017,0,2024-12-18 00:11:39
1015,0,2024-12-18 00:11:39
1015,0,2024-12-18 00:11:39
1016,0,2024-12-18 00:11:39
1016,0,2024-12-18 00:11:40
1016,0,2024-12-18 00:11:40
1016,0,2024-12-18 00:11:40
1016,0,2024-12-18 00:11:40
1018,0,2024-12-18 00:11:40
1019,0,2024-12-18 00:11:40
1015,0,2024-12-18 00:11:40
1016,0,2024-12-18 00:11:40
1016,0,2024-12-18 00:11:40
1015,0,2024-12-18 00:11:40
1016,0,2024-12-18 00:11:41
1016,0,2024-12-18 00:11:41
1015,0,2024-12-18 00:11:41
1015,0,2024-12-18 00:11:41
1017,0,2024-12-18 00:11:41
1013,0,2024-12-18 00:11:41
1012,0,2024-12-18 00:11:41
1015,0,2024-12-18 00:11:41
1015,0,2024-12-18 00:11:41
1015,0,2024-12-18 00:11:41
1016,0,2024-12-18 00:11:42
1017,0,2024-12-18 00:11:42
