fire_intesity,fire_detection,timestamp
959,0,2024-12-17 23:48:04
946,0,2024-12-17 23:48:05
943,0,2024-12-17 23:48:05
942,0,2024-12-17 23:48:05
941,0,2024-12-17 23:48:05
940,0,2024-12-17 23:48:05
938,0,2024-12-17 23:48:05
948,0,2024-12-17 23:48:05
942,0,2024-12-17 23:48:05
939,0,2024-12-17 23:48:05
941,0,2024-12-17 23:48:05
938,0,2024-12-17 23:48:06
933,0,2024-12-17 23:48:06
937,0,2024-12-17 23:48:06
936,0,2024-12-17 23:48:06
939,0,2024-12-17 23:48:06
941,0,2024-12-17 23:48:06
950,0,2024-12-17 23:48:06
952,0,2024-12-17 23:48:06
949,0,2024-12-17 23:48:06
949,0,2024-12-17 23:48:06
1015,0,2024-12-17 23:48:07
959,0,2024-12-17 23:48:07
943,0,2024-12-17 23:48:07
937,0,2024-12-17 23:48:07
940,0,2024-12-17 23:48:07
938,0,2024-12-17 23:48:07
931,0,2024-12-17 23:48:07
920,0,2024-12-17 23:48:07
925,0,2024-12-17 23:48:07
929,0,2024-12-17 23:48:07
928,0,2024-12-17 23:48:08
926,0,2024-12-17 23:48:08
919,0,2024-12-17 23:48:08
908,0,2024-12-17 23:48:08
905,0,2024-12-17 23:48:08
907,0,2024-12-17 23:48:08
901,0,2024-12-17 23:48:08
899,0,2024-12-17 23:48:08
881,0,2024-12-17 23:48:08
876,0,2024-12-17 23:48:08
855,0,2024-12-17 23:48:09
858,0,2024-12-17 23:48:09
860,0,2024-12-17 23:48:09
833,0,2024-12-17 23:48:09
836,0,2024-12-17 23:48:09
844,0,2024-12-17 23:48:09
811,0,2024-12-17 23:48:09
808,0,2024-12-17 23:48:09
798,0,2024-12-17 23:48:09
790,0,2024-12-17 23:48:09
784,0,2024-12-17 23:48:10
785,0,2024-12-17 23:48:10
768,0,2024-12-17 23:48:10
751,0,2024-12-17 23:48:10
761,0,2024-12-17 23:48:10
745,0,2024-12-17 23:48:10
740,0,2024-12-17 23:48:10
708,0,2024-12-17 23:48:10
682,0,2024-12-17 23:48:10
692,0,2024-12-17 23:48:10
654,0,2024-12-17 23:48:11
655,0,2024-12-17 23:48:11
638,0,2024-12-17 23:48:11
616,0,2024-12-17 23:48:11
592,0,2024-12-17 23:48:11
566,0,2024-12-17 23:48:11
572,0,2024-12-17 23:48:11
538,0,2024-12-17 23:48:11
510,1,2024-12-17 23:48:11
465,1,2024-12-17 23:48:11
398,1,2024-12-17 23:48:12
379,1,2024-12-17 23:48:12
359,1,2024-12-17 23:48:12
358,1,2024-12-17 23:48:12
325,1,2024-12-17 23:48:12
282,1,2024-12-17 23:48:12
296,1,2024-12-17 23:48:12
234,1,2024-12-17 23:48:12
188,1,2024-12-17 23:48:12
171,1,2024-12-17 23:48:12
193,1,2024-12-17 23:48:13
199,1,2024-12-17 23:48:13
127,1,2024-12-17 23:48:13
201,1,2024-12-17 23:48:13
167,1,2024-12-17 23:48:13
134,1,2024-12-17 23:48:13
149,1,2024-12-17 23:48:13
104,1,2024-12-17 23:48:13
89,1,2024-12-17 23:48:13
86,1,2024-12-17 23:48:13
84,1,2024-12-17 23:48:14
80,1,2024-12-17 23:48:14
85,1,2024-12-17 23:48:14
83,1,2024-12-17 23:48:14
81,1,2024-12-17 23:48:14
86,1,2024-12-17 23:48:14
87,1,2024-12-17 23:48:14
81,1,2024-12-17 23:48:14
79,1,2024-12-17 23:48:14
83,1,2024-12-17 23:48:14
78,1,2024-12-17 23:48:15
77,1,2024-12-17 23:48:15
76,1,2024-12-17 23:48:15
76,1,2024-12-17 23:48:15
76,1,2024-12-17 23:48:15
74,1,2024-12-17 23:48:15
73,1,2024-12-17 23:48:15
74,1,2024-12-17 23:48:15
72,1,2024-12-17 23:48:15
73,1,2024-12-17 23:48:15
75,1,2024-12-17 23:48:16
76,1,2024-12-17 23:48:16
81,1,2024-12-17 23:48:16
78,1,2024-12-17 23:48:16
77,1,2024-12-17 23:48:16
80,1,2024-12-17 23:48:16
79,1,2024-12-17 23:48:16
121,1,2024-12-17 23:48:16
154,1,2024-12-17 23:48:16
144,1,2024-12-17 23:48:16
161,1,2024-12-17 23:48:17
210,1,2024-12-17 23:48:17
152,1,2024-12-17 23:48:17
174,1,2024-12-17 23:48:17
119,1,2024-12-17 23:48:17
90,1,2024-12-17 23:48:17
93,1,2024-12-17 23:48:17
109,1,2024-12-17 23:48:17
230,1,2024-12-17 23:48:17
222,1,2024-12-17 23:48:17
197,1,2024-12-17 23:48:18
299,1,2024-12-17 23:48:18
330,1,2024-12-17 23:48:18
330,1,2024-12-17 23:48:18
436,1,2024-12-17 23:48:18
414,1,2024-12-17 23:48:18
408,1,2024-12-17 23:48:18
432,1,2024-12-17 23:48:18
484,1,2024-12-17 23:48:18
449,1,2024-12-17 23:48:18
471,1,2024-12-17 23:48:19
460,1,2024-12-17 23:48:19
522,0,2024-12-17 23:48:19
527,0,2024-12-17 23:48:19
506,1,2024-12-17 23:48:19
571,0,2024-12-17 23:48:19
546,0,2024-12-17 23:48:19
560,0,2024-12-17 23:48:19
595,0,2024-12-17 23:48:19
625,0,2024-12-17 23:48:20
590,0,2024-12-17 23:48:20
616,0,2024-12-17 23:48:20
634,0,2024-12-17 23:48:20
661,0,2024-12-17 23:48:20
725,0,2024-12-17 23:48:20
712,0,2024-12-17 23:48:20
687,0,2024-12-17 23:48:20
703,0,2024-12-17 23:48:20
706,0,2024-12-17 23:48:20
726,0,2024-12-17 23:48:21
758,0,2024-12-17 23:48:21
758,0,2024-12-17 23:48:21
746,0,2024-12-17 23:48:21
763,0,2024-12-17 23:48:21
743,0,2024-12-17 23:48:21
769,0,2024-12-17 23:48:21
758,0,2024-12-17 23:48:21
778,0,2024-12-17 23:48:21
798,0,2024-12-17 23:48:21
763,0,2024-12-17 23:48:22
749,0,2024-12-17 23:48:22
743,0,2024-12-17 23:48:22
740,0,2024-12-17 23:48:22
738,0,2024-12-17 23:48:22
670,0,2024-12-17 23:48:22
596,0,2024-12-17 23:48:22
561,0,2024-12-17 23:48:22
695,0,2024-12-17 23:48:22
699,0,2024-12-17 23:48:22
694,0,2024-12-17 23:48:23
732,0,2024-12-17 23:48:23
688,0,2024-12-17 23:48:23
661,0,2024-12-17 23:48:23
657,0,2024-12-17 23:48:23
696,0,2024-12-17 23:48:23
679,0,2024-12-17 23:48:23
638,0,2024-12-17 23:48:23
573,0,2024-12-17 23:48:23
477,1,2024-12-17 23:48:23
370,1,2024-12-17 23:48:24
313,1,2024-12-17 23:48:24
224,1,2024-12-17 23:48:24
218,1,2024-12-17 23:48:24
197,1,2024-12-17 23:48:24
133,1,2024-12-17 23:48:24
87,1,2024-12-17 23:48:24
82,1,2024-12-17 23:48:24
83,1,2024-12-17 23:48:24
130,1,2024-12-17 23:48:24
222,1,2024-12-17 23:48:25
188,1,2024-12-17 23:48:25
185,1,2024-12-17 23:48:25
210,1,2024-12-17 23:48:25
350,1,2024-12-17 23:48:25
395,1,2024-12-17 23:48:25
411,1,2024-12-17 23:48:25
406,1,2024-12-17 23:48:25
413,1,2024-12-17 23:48:25
415,1,2024-12-17 23:48:25
459,1,2024-12-17 23:48:26
328,1,2024-12-17 23:48:26
252,1,2024-12-17 23:48:26
224,1,2024-12-17 23:48:26
248,1,2024-12-17 23:48:26
372,1,2024-12-17 23:48:26
1010,0,2024-12-17 23:48:26
282,1,2024-12-17 23:48:26
170,1,2024-12-17 23:48:26
156,1,2024-12-17 23:48:26
283,1,2024-12-17 23:48:27
400,1,2024-12-17 23:48:27
465,1,2024-12-17 23:48:27
392,1,2024-12-17 23:48:27
387,1,2024-12-17 23:48:27
437,1,2024-12-17 23:48:27
469,1,2024-12-17 23:48:27
597,0,2024-12-17 23:48:27
620,0,2024-12-17 23:48:27
644,0,2024-12-17 23:48:27
682,0,2024-12-17 23:48:28
693,0,2024-12-17 23:48:28
172,1,2024-12-17 23:48:28
669,0,2024-12-17 23:48:28
667,0,2024-12-17 23:48:28
645,0,2024-12-17 23:48:28
647,0,2024-12-17 23:48:28
701,0,2024-12-17 23:48:28
707,0,2024-12-17 23:48:28
676,0,2024-12-17 23:48:28
701,0,2024-12-17 23:48:29
725,0,2024-12-17 23:48:29
702,0,2024-12-17 23:48:29
698,0,2024-12-17 23:48:29
711,0,2024-12-17 23:48:29
711,0,2024-12-17 23:48:29
736,0,2024-12-17 23:48:29
768,0,2024-12-17 23:48:29
776,0,2024-12-17 23:48:29
771,0,2024-12-17 23:48:29
768,0,2024-12-17 23:48:30
780,0,2024-12-17 23:48:30
785,0,2024-12-17 23:48:30
793,0,2024-12-17 23:48:30
795,0,2024-12-17 23:48:30
776,0,2024-12-17 23:48:30
780,0,2024-12-17 23:48:30
477,1,2024-12-17 23:48:30
1020,0,2024-12-17 23:48:30
1020,0,2024-12-17 23:48:30
1019,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:31
1021,0,2024-12-17 23:48:31
1021,0,2024-12-17 23:48:31
1020,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:32
1019,0,2024-12-17 23:48:32
1022,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:32
1019,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:32
1020,0,2024-12-17 23:48:33
1019,0,2024-12-17 23:48:33
1015,0,2024-12-17 23:48:33
1019,0,2024-12-17 23:48:33
1021,0,2024-12-17 23:48:33
1020,0,2024-12-17 23:48:33
1020,0,2024-12-17 23:48:33
1014,0,2024-12-17 23:48:33
1020,0,2024-12-17 23:48:33
1020,0,2024-12-17 23:48:33
1020,0,2024-12-17 23:48:34
1019,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:34
1019,0,2024-12-17 23:48:34
1019,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:34
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1018,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:35
1020,0,2024-12-17 23:48:36
1020,0,2024-12-17 23:48:36
1019,0,2024-12-17 23:48:36
1019,0,2024-12-17 23:48:36
1020,0,2024-12-17 23:48:36
1020,0,2024-12-17 23:48:36
1020,0,2024-12-17 23:48:36
1020,0,2024-12-17 23:48:36
1021,0,2024-12-17 23:48:36
1021,0,2024-12-17 23:48:37
1020,0,2024-12-17 23:48:37
1017,0,2024-12-17 23:48:37
